date,time,open,high,low,close,isPositive,isBig,isSmall,isBald,isHair,isBeard,isHammer,isUmbrella,isCross,isDragonfly,isTower,isUpTrend
2021.01.07,20:00,103.801,103.877,103.769,103.855,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.07,21:00,103.844,103.999,103.841,103.901,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.07,22:00,103.889,103.907,103.794,103.808,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.07,23:00,103.815,103.863,103.772,103.859,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.08,00:00,103.84,103.874,103.801,103.86,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.08,01:00,103.861,103.915,103.842,103.905,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.08,02:00,103.903,103.93,103.847,103.925,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.08,03:00,103.913,103.996,103.852,103.992,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.08,04:00,103.971,104.092,103.882,103.985,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.08,05:00,103.971,103.999,103.797,103.819,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.08,06:00,103.809,103.891,103.795,103.887,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.08,07:00,103.888,103.892,103.802,103.845,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.08,08:00,103.829,103.861,103.786,103.824,False,False,False,False,False,False,False,False,True,False,False,False
2021.01.08,09:00,103.852,104.006,103.603,103.668,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.08,10:00,103.636,103.94,103.629,103.929,True,False,True,True,False,False,False,False,False,False,False,False
2021.01.08,11:00,103.885,104.069,103.756,103.772,False,False,False,False,True,False,True,False,False,False,False,False
2021.01.08,12:00,103.8,103.963,103.756,103.902,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.08,13:00,103.892,104.026,103.882,103.994,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.08,14:00,103.984,104.061,103.948,103.975,False,False,False,False,True,False,False,False,False,False,True,False
2021.01.08,15:00,103.991,103.997,103.905,103.935,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.08,16:00,103.905,103.961,103.906,103.955,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.11,00:00,104.17,104.221,104.154,104.206,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.11,01:00,104.192,104.218,104.177,104.194,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.11,02:00,104.187,104.195,104.104,104.149,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.11,03:00,104.113,104.198,104.095,104.171,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.11,04:00,104.191,104.192,104.054,104.071,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.11,05:00,104.065,104.112,104.034,104.103,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.11,06:00,104.103,104.156,104.079,104.123,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.11,07:00,104.11,104.164,104.084,104.13,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.11,08:00,104.127,104.248,104.122,104.197,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.11,09:00,104.175,104.3,104.17,104.271,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.11,10:00,104.273,104.397,104.208,104.356,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.11,11:00,104.367,104.384,104.232,104.276,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.11,12:00,104.289,104.29,104.119,104.165,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.11,13:00,104.157,104.183,104.072,104.158,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.11,14:00,104.179,104.183,104.12,104.158,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.11,15:00,104.161,104.163,104.105,104.146,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.11,16:00,104.155,104.178,104.11,104.171,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.11,17:00,104.177,104.261,104.155,104.226,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.11,18:00,104.261,104.262,104.155,104.21,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.11,19:00,104.206,104.221,104.124,104.143,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.11,20:00,104.14,104.228,104.099,104.211,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.11,21:00,104.215,104.313,104.207,104.247,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.11,22:00,104.238,104.313,104.234,104.304,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.11,23:00,104.304,104.306,104.268,104.267,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.12,00:00,104.284,104.325,104.254,104.311,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.12,01:00,104.305,104.321,104.217,104.226,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.12,02:00,104.234,104.252,104.145,104.169,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.12,03:00,104.164,104.182,104.107,104.169,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.12,04:00,104.163,104.261,104.158,104.212,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.12,05:00,104.217,104.259,104.127,104.17,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.12,06:00,104.16,104.26,104.152,104.25,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.12,07:00,104.258,104.259,104.168,104.221,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.12,08:00,104.212,104.276,104.181,104.218,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.12,09:00,104.227,104.277,104.2,104.248,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.12,10:00,104.248,104.332,104.167,104.291,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.12,11:00,104.28,104.302,104.163,104.207,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.12,12:00,104.21,104.218,104.086,104.092,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.12,13:00,104.092,104.137,104.053,104.07,False,False,False,False,True,False,False,False,False,False,True,False
2021.01.12,14:00,104.075,104.078,103.884,103.921,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.12,15:00,103.934,103.935,103.784,103.824,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.12,16:00,103.827,103.834,103.72,103.729,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.12,17:00,103.74,103.842,103.724,103.819,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.12,18:00,103.752,103.842,103.751,103.766,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.12,19:00,103.777,103.798,103.716,103.725,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.12,20:00,103.749,103.75,103.618,103.65,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.12,21:00,103.656,103.663,103.538,103.555,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.12,22:00,103.562,103.607,103.525,103.587,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.12,23:00,103.597,103.604,103.554,103.578,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.13,00:00,103.586,103.648,103.578,103.638,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.13,01:00,103.646,103.693,103.622,103.689,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.13,02:00,103.684,103.707,103.661,103.682,False,False,False,False,False,False,False,False,True,False,False,False
2021.01.13,03:00,103.681,103.7,103.61,103.691,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.13,04:00,103.688,103.816,103.656,103.786,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.13,05:00,103.798,103.866,103.776,103.836,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.13,06:00,103.84,103.947,103.833,103.938,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.13,07:00,103.926,103.997,103.922,103.956,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.13,08:00,103.976,103.978,103.837,103.868,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.13,09:00,103.872,103.953,103.819,103.886,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.13,10:00,103.871,103.958,103.828,103.876,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.13,11:00,103.873,103.947,103.746,103.939,True,False,False,False,False,True,False,True,False,False,False,False
2021.01.13,12:00,103.921,103.977,103.892,103.923,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.13,13:00,103.905,103.978,103.84,103.853,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.13,14:00,103.877,103.902,103.77,103.879,True,False,False,False,False,True,False,True,False,True,False,False
2021.01.13,15:00,103.895,103.91,103.853,103.902,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.13,16:00,103.881,103.909,103.85,103.889,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.13,17:00,103.873,103.907,103.864,103.877,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.13,18:00,103.88,103.891,103.844,103.874,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.13,19:00,103.86,103.884,103.789,103.827,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.13,20:00,103.827,103.935,103.798,103.92,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.13,21:00,103.924,103.929,103.825,103.847,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.13,22:00,103.843,104.196,103.836,104.035,True,False,False,False,True,False,True,False,False,False,False,False
2021.01.13,23:00,104.035,104.089,104.022,104.049,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.14,00:00,104.051,104.066,104.004,104.041,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.14,01:00,104.03,104.044,103.955,103.998,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.14,02:00,103.985,104.066,103.984,104.065,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.14,03:00,104.049,104.096,103.999,104.005,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.14,04:00,104.032,104.053,103.959,103.967,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.14,05:00,103.967,104.03,103.959,103.985,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.14,06:00,103.976,104.024,103.951,103.993,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.14,07:00,103.986,104.016,103.972,103.989,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.14,08:00,103.995,104.093,103.98,104.086,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.14,09:00,104.078,104.159,104.022,104.065,False,False,False,False,True,False,False,False,False,False,True,False
2021.01.14,10:00,104.064,104.11,104.0,104.104,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.14,11:00,104.09,104.128,103.798,103.841,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.14,12:00,103.842,103.857,103.639,103.64,False,False,False,True,True,False,False,False,False,False,False,False
2021.01.14,13:00,103.664,103.729,103.563,103.649,False,False,False,False,False,False,False,False,True,False,False,False
2021.01.14,14:00,103.649,103.823,103.63,103.82,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.14,15:00,103.794,103.828,103.765,103.766,False,False,False,False,True,False,False,False,False,False,True,False
2021.01.14,16:00,103.788,103.791,103.667,103.705,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.14,17:00,103.711,103.802,103.705,103.795,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.14,18:00,103.799,103.829,103.743,103.804,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.14,19:00,103.812,103.854,103.791,103.837,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.14,20:00,103.838,103.854,103.7,103.761,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.14,21:00,103.787,103.793,103.723,103.74,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.14,22:00,103.742,103.781,103.735,103.77,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.14,23:00,103.764,103.821,103.758,103.772,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.15,00:00,103.766,103.807,103.756,103.769,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.15,01:00,103.76,103.821,103.761,103.799,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.15,02:00,103.804,103.811,103.752,103.77,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.15,03:00,103.771,103.784,103.645,103.681,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.15,04:00,103.697,103.757,103.652,103.751,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.15,05:00,103.744,103.761,103.654,103.659,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.15,06:00,103.66,103.689,103.616,103.669,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.15,07:00,103.659,103.681,103.619,103.672,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.15,08:00,103.662,103.746,103.66,103.742,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.15,09:00,103.713,103.776,103.64,103.761,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.15,10:00,103.757,103.896,103.748,103.886,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.15,11:00,103.873,103.897,103.758,103.862,False,False,False,False,False,True,False,True,False,True,False,False
2021.01.15,12:00,103.861,103.89,103.757,103.799,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.15,13:00,103.801,103.85,103.759,103.822,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.15,14:00,103.808,103.881,103.803,103.854,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.15,15:00,103.851,103.867,103.809,103.862,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.15,16:00,103.865,103.891,103.836,103.886,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,00:00,103.745,103.768,103.731,103.736,False,False,False,False,True,False,False,False,False,False,True,False
2021.01.18,01:00,103.745,103.751,103.695,103.747,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,02:00,103.729,103.754,103.704,103.718,False,False,False,False,True,False,False,False,False,False,True,False
2021.01.18,03:00,103.72,103.772,103.701,103.762,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.18,04:00,103.757,103.797,103.726,103.782,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,05:00,103.776,103.841,103.773,103.806,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.18,06:00,103.811,103.813,103.758,103.782,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,07:00,103.784,103.79,103.721,103.755,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,08:00,103.755,103.786,103.743,103.76,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.18,09:00,103.77,103.782,103.717,103.729,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.18,10:00,103.723,103.756,103.711,103.735,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.18,11:00,103.731,103.748,103.66,103.702,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,12:00,103.696,103.723,103.637,103.663,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.18,13:00,103.661,103.717,103.658,103.696,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.18,14:00,103.702,103.703,103.675,103.69,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,15:00,103.689,103.693,103.671,103.683,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,16:00,103.685,103.692,103.654,103.665,False,False,False,False,False,False,False,False,True,False,False,False
2021.01.18,17:00,103.666,103.698,103.657,103.688,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.18,18:00,103.686,103.712,103.681,103.704,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.18,19:00,103.694,103.721,103.679,103.694,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.18,20:00,103.705,103.734,103.652,103.713,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.18,21:00,103.72,103.85,103.705,103.839,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.18,22:00,103.834,104.078,103.828,104.077,True,False,False,True,False,True,False,False,False,False,False,False
2021.01.18,23:00,104.052,104.082,103.979,104.004,False,False,True,False,False,False,False,False,False,False,False,False
2021.01.19,00:00,104.004,104.011,103.969,103.999,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.19,01:00,104.003,104.037,103.981,103.991,False,False,False,False,True,False,False,False,False,False,True,False
2021.01.19,02:00,103.99,104.062,103.988,104.052,True,False,False,False,True,False,False,False,False,False,False,False
2021.01.19,03:00,104.054,104.085,103.991,103.996,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.19,04:00,104.002,104.04,103.951,104.039,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.19,05:00,104.017,104.058,103.967,104.017,True,False,False,False,False,False,False,False,True,False,False,False
2021.01.19,06:00,104.014,104.026,103.98,104.0,False,False,False,False,False,False,False,False,True,False,False,False
2021.01.19,07:00,104.003,104.011,103.976,103.998,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.19,08:00,103.99,103.999,103.923,103.997,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.19,09:00,103.989,104.026,103.862,103.926,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.19,10:00,103.917,104.02,103.873,104.009,True,False,False,False,False,True,False,False,False,False,False,False
2021.01.19,11:00,103.997,104.048,103.887,103.898,False,False,False,False,True,False,False,False,False,False,False,False
2021.01.19,12:00,103.908,103.928,103.836,103.872,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.19,13:00,103.861,103.912,103.855,103.881,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.19,14:00,103.881,103.925,103.868,103.914,True,False,True,False,False,False,False,False,False,False,False,False
2021.01.19,15:00,103.924,103.925,103.842,103.882,False,False,False,False,False,True,False,False,False,False,False,False
2021.01.19,16:00,103.869,103.905,103.865,103.879,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.19,17:00,103.876,103.928,103.871,103.899,True,False,False,False,True,False,False,False,False,False,True,False
2021.01.19,18:00,103.9,103.93,103.848,103.912,True,False,False,False,False,True,False,False,False,True,False,False
2021.01.19,19:00,103.922,103.923,103.866,103.893,False,False,False,False,False,True,False,False,False,True,False,False
2021.01.19,20:00,103.898,103.929,103.822,103.855,False,False,True,False,False,False,False,False,False,False,False,False
