date,time,open,high,low,close,isPositive,isBig,isSmall,isBald,isHair,isBeard,isHammer,isUmbrella,isCross,isDragonfly,isTower,isUpTrend,sma5,sma25,sma50,sma100
2022.05.27,03:00,126.859,127.026,126.754,126.981,True,False,False,False,False,True,False,False,False,False,False,False,126.787,126.996,127.113,127.249
2022.05.27,04:00,127.01,127.198,126.963,127.104,True,False,False,False,True,False,False,False,False,False,False,False,126.824,126.984,127.113,127.245
2022.05.27,05:00,127.132,127.19,126.976,127.053,False,False,True,False,False,False,False,False,False,False,False,False,126.908,126.988,127.115,127.242
2022.05.27,06:00,127.042,127.117,127.01,127.059,True,False,False,False,True,False,False,False,False,False,False,False,126.956,127.005,127.114,127.238
2022.05.27,07:00,127.066,127.14,127.027,127.101,True,False,True,False,False,False,False,False,False,False,False,False,127.009,127.022,127.113,127.231
2022.05.27,08:00,127.094,127.106,126.87,126.902,False,False,False,False,False,True,False,False,False,False,False,False,127.06,127.037,127.114,127.225
2022.05.27,09:00,126.915,127.097,126.824,127.048,True,False,False,False,False,True,False,False,False,False,False,False,127.044,127.042,127.11,127.218
2022.05.27,10:00,127.035,127.066,126.816,126.886,False,False,False,False,False,True,False,False,False,False,False,False,127.033,127.043,127.108,127.213
2022.05.27,11:00,126.887,127.139,126.813,127.134,True,False,False,False,False,True,False,False,False,False,False,False,126.999,127.032,127.106,127.207
2022.05.27,12:00,127.114,127.255,127.056,127.143,True,False,False,False,True,False,False,False,False,False,False,False,127.014,127.036,127.107,127.203
2022.05.27,13:00,127.147,127.194,127.084,127.143,False,False,True,False,False,False,False,False,False,False,False,False,127.023,127.029,127.106,127.198
2022.05.27,14:00,127.141,127.166,127.074,127.085,False,False,False,False,True,False,False,False,False,False,False,False,127.071,127.025,127.102,127.192
2022.05.27,15:00,127.098,127.116,127.069,127.093,False,False,True,False,False,False,False,False,False,False,False,False,127.078,127.014,127.098,127.187
2022.05.27,16:00,127.094,127.128,127.021,127.121,True,False,False,False,False,True,False,False,False,False,False,False,127.12,127.007,127.091,127.182
2022.05.30,00:00,126.987,127.033,126.933,126.95,False,False,False,False,True,False,False,False,False,False,False,False,127.096,127.026,127.057,127.121
2022.05.30,01:00,126.979,127.03,126.945,127.021,True,False,False,False,False,True,False,False,False,False,False,False,127.049,127.037,127.05,127.113
2022.05.30,02:00,126.999,127.034,126.955,127.033,True,False,False,False,False,True,False,True,False,False,False,False,126.998,127.045,127.043,127.105
2022.05.30,03:00,127.033,127.218,127.018,127.126,True,False,False,False,True,False,False,False,False,False,False,False,126.988,127.055,127.035,127.095
2022.05.30,04:00,127.117,127.388,127.092,127.361,True,False,True,False,False,False,False,False,False,False,False,False,127.024,127.066,127.031,127.089
2022.05.30,05:00,127.359,127.388,127.263,127.305,False,False,True,False,False,False,False,False,False,False,False,False,127.098,127.081,127.032,127.084
2022.05.30,06:00,127.289,127.361,127.249,127.262,False,False,False,False,True,False,False,False,False,False,False,False,127.169,127.089,127.039,127.081
2022.05.30,07:00,127.285,127.432,127.247,127.37,True,False,False,False,True,False,False,False,False,False,False,False,127.217,127.098,127.052,127.078
2022.05.30,08:00,127.378,127.43,127.343,127.426,True,False,False,False,False,True,False,False,False,False,False,False,127.285,127.11,127.066,127.076
2022.05.30,09:00,127.422,127.824,127.42,127.758,True,True,False,False,True,False,False,False,False,False,False,False,127.345,127.123,127.08,127.077
2022.05.30,10:00,127.729,127.765,127.634,127.728,False,False,False,False,False,True,False,False,False,True,False,False,127.424,127.157,127.1,127.081
2022.05.30,11:00,127.721,127.768,127.576,127.628,False,False,True,False,False,False,False,False,False,False,False,False,127.509,127.184,127.114,127.085
2022.05.30,12:00,127.625,127.643,127.433,127.532,False,False,False,False,False,True,False,False,False,False,False,False,127.582,127.214,127.123,127.086
2022.05.30,13:00,127.535,127.604,127.531,127.537,True,False,False,False,True,False,True,False,False,False,True,False,127.614,127.23,127.133,127.088
2022.05.30,14:00,127.542,127.554,127.519,127.548,True,False,False,False,False,True,False,False,False,False,False,False,127.637,127.246,127.137,127.091
2022.05.30,15:00,127.538,127.55,127.51,127.524,False,False,True,False,False,False,False,False,False,False,False,False,127.595,127.262,127.144,127.101
2022.05.30,16:00,127.524,127.567,127.508,127.54,True,False,False,False,True,False,False,False,False,False,False,False,127.554,127.28,127.147,127.111
2022.05.30,17:00,127.558,127.611,127.491,127.496,False,False,False,False,True,False,False,False,False,False,False,False,127.536,127.297,127.152,127.12
2022.05.30,18:00,127.496,127.637,127.487,127.62,True,False,False,False,True,False,False,False,False,False,False,False,127.529,127.312,127.159,127.129
2022.05.30,19:00,127.619,127.634,127.529,127.633,True,False,False,False,False,True,False,True,False,False,False,False,127.546,127.336,127.169,127.138
2022.05.30,20:00,127.618,127.874,127.61,127.797,True,False,False,False,True,False,False,False,False,False,False,False,127.563,127.355,127.181,127.146
2022.05.30,21:00,127.779,128.269,127.747,128.21,True,True,False,False,True,False,False,False,False,False,False,False,127.617,127.38,127.195,127.156
2022.05.30,22:00,128.192,128.339,128.089,128.152,False,False,False,False,True,False,False,False,False,False,False,False,127.751,127.417,127.218,127.169
2022.05.30,23:00,128.161,128.18,128.009,128.14,False,False,False,False,False,True,False,False,False,False,False,False,127.882,127.46,127.241,127.182
2022.06.01,00:00,129.038,129.151,128.973,129.147,True,False,False,False,False,True,False,False,False,False,False,False,128.907,128.433,127.946,127.509
2022.06.01,01:00,129.128,129.251,129.105,129.212,True,False,False,False,True,False,False,False,False,False,False,False,128.99,128.473,127.99,127.528
2022.06.01,02:00,129.224,129.294,129.184,129.201,False,False,False,False,True,False,False,False,False,False,False,False,129.074,128.52,128.035,127.546
2022.06.01,03:00,129.226,129.429,129.155,129.412,True,False,False,False,False,True,False,False,False,False,False,False,129.13,128.568,128.08,127.565
2022.06.01,04:00,129.386,129.542,129.332,129.425,True,False,False,False,True,False,False,False,False,False,False,False,129.203,128.628,128.128,127.585
2022.06.01,05:00,129.404,129.488,129.225,129.487,True,False,False,False,False,True,False,True,False,False,False,False,129.279,128.687,128.176,127.606
2022.06.01,06:00,129.478,129.487,129.307,129.343,False,False,False,False,False,True,False,False,False,False,False,False,129.347,128.756,128.223,127.627
2022.06.01,07:00,129.341,129.459,129.285,129.443,True,False,False,False,False,True,False,False,False,False,False,False,129.374,128.812,128.262,127.647
2022.06.01,08:00,129.421,129.612,129.422,129.51,True,False,False,False,True,False,True,False,False,False,False,False,129.422,128.873,128.305,127.672
2022.06.01,09:00,129.551,129.552,129.301,129.308,False,False,False,False,False,True,False,False,False,False,False,False,129.442,128.934,128.35,127.701
2022.06.01,10:00,129.326,129.698,129.204,129.564,True,False,True,False,False,False,False,False,False,False,False,False,129.418,128.977,128.389,127.727
2022.06.01,11:00,129.362,129.987,129.363,129.941,True,True,False,False,True,False,False,False,False,False,False,False,129.434,129.015,128.432,127.756
2022.06.01,12:00,129.946,130.132,129.889,130.073,True,False,True,False,False,False,False,False,False,False,False,False,129.553,129.063,128.475,127.788
2022.06.01,13:00,130.098,130.157,129.95,130.156,True,False,False,False,False,True,False,True,False,False,False,False,129.679,129.121,128.522,127.818
2022.06.01,14:00,130.131,130.173,130.056,130.141,True,False,False,False,False,True,False,False,False,False,False,False,129.808,129.186,128.573,127.848
2022.06.01,15:00,130.151,130.18,130.089,130.159,True,False,False,False,False,True,False,False,False,False,False,False,129.975,129.25,128.625,127.879
2022.06.01,16:00,130.125,130.184,130.118,130.18,True,False,False,False,False,True,False,False,False,False,False,False,130.094,129.311,128.677,127.907
2022.06.01,17:00,130.167,130.188,130.073,130.095,False,False,True,False,False,False,False,False,False,False,False,False,130.142,129.372,128.73,127.937
2022.06.01,18:00,130.082,130.158,130.059,130.132,True,False,True,False,False,False,False,False,False,False,False,False,130.146,129.427,128.781,127.964
2022.06.01,19:00,130.139,130.195,130.096,130.119,False,False,False,False,True,False,False,False,False,False,False,False,130.141,129.487,128.833,127.993
2022.06.01,20:00,130.116,130.238,130.102,130.112,False,False,False,False,True,False,False,False,False,False,False,False,130.137,129.543,128.886,128.022
2022.06.01,21:00,130.125,130.218,129.884,130.055,False,False,False,False,False,True,False,False,False,False,False,False,130.128,129.599,128.936,128.052
2022.06.01,22:00,130.038,130.107,129.989,129.999,False,False,False,False,True,False,False,False,False,False,False,False,130.103,129.649,128.984,128.082
2022.06.01,23:00,129.992,130.143,129.892,130.128,True,False,False,False,False,True,False,False,False,False,False,False,130.083,129.692,129.028,128.111
2022.06.02,00:00,130.133,130.136,130.046,130.085,False,False,False,False,False,True,False,False,False,False,False,False,130.083,129.735,129.066,128.142
2022.06.02,01:00,130.081,130.089,129.987,130.061,False,False,False,False,False,True,False,False,False,False,False,False,130.076,129.777,129.105,128.173
2022.06.02,02:00,130.056,130.086,129.951,130.021,False,False,False,False,False,True,False,False,False,False,False,False,130.066,129.814,129.144,128.203
2022.06.02,03:00,130.028,130.04,129.815,129.827,False,False,True,False,False,False,False,False,False,False,False,False,130.059,129.846,129.183,128.236
2022.06.02,04:00,129.844,129.962,129.763,129.874,True,False,True,False,False,False,False,False,False,False,False,False,130.024,129.871,129.219,128.267
2022.06.02,05:00,129.896,129.965,129.836,129.904,True,False,True,False,False,False,False,False,False,False,False,False,129.974,129.89,129.259,128.298
2022.06.02,06:00,129.894,129.908,129.688,129.801,False,False,False,False,False,True,False,False,False,False,False,False,129.937,129.909,129.298,128.329
2022.06.02,07:00,129.764,129.838,129.703,129.712,False,False,False,False,True,False,False,False,False,False,False,False,129.885,129.921,129.339,128.358
2022.06.02,08:00,129.724,129.764,129.61,129.702,False,False,False,False,False,True,False,False,False,False,False,False,129.824,129.936,129.374,128.386
2022.06.02,09:00,129.672,129.754,129.51,129.687,True,False,False,False,False,True,False,False,False,False,False,False,129.799,129.946,129.41,128.411
2022.06.02,10:00,129.641,129.981,129.633,129.927,True,True,False,False,True,False,False,False,False,False,False,False,129.761,129.953,129.444,128.438
2022.06.02,11:00,129.941,130.039,129.809,129.821,False,False,False,False,True,False,False,False,False,False,False,False,129.766,129.978,129.478,128.467
2022.06.02,12:00,129.843,129.864,129.693,129.855,True,False,False,False,False,True,False,False,False,False,False,False,129.77,129.988,129.502,128.494
2022.06.02,13:00,129.838,129.856,129.717,129.771,False,False,False,False,False,True,False,False,False,False,False,False,129.798,129.985,129.524,128.523
2022.06.02,14:00,129.779,129.882,129.77,129.845,True,False,False,False,True,False,False,False,False,False,False,False,129.812,129.973,129.547,128.55
2022.06.02,15:00,129.829,129.864,129.777,129.859,True,False,False,False,False,True,False,False,False,False,False,False,129.844,129.961,129.573,128.58
2022.06.02,16:00,129.858,129.878,129.832,129.858,True,False,True,False,False,False,False,False,True,False,False,False,129.83,129.949,129.6,128.607
2022.06.02,17:00,129.851,129.899,129.769,129.789,False,False,False,False,True,False,False,False,False,False,False,False,129.838,129.937,129.624,128.634
2022.06.02,18:00,129.782,129.879,129.769,129.878,True,False,False,False,False,True,False,False,False,False,False,False,129.824,129.922,129.647,128.661
2022.06.02,19:00,129.856,129.9,129.838,129.875,True,False,True,False,False,False,False,False,False,False,False,False,129.846,129.913,129.67,128.689
2022.06.02,20:00,129.879,129.971,129.865,129.952,True,False,True,False,False,False,False,False,False,False,False,False,129.852,129.903,129.695,128.717
2022.06.02,21:00,129.934,130.039,129.695,129.777,False,False,True,False,False,False,False,False,False,False,False,False,129.87,129.896,129.72,128.745
2022.06.02,22:00,129.752,129.831,129.682,129.798,True,False,False,False,False,True,False,False,False,False,False,False,129.854,129.883,129.741,128.773
2022.06.02,23:00,129.754,129.868,129.746,129.795,True,False,False,False,True,False,False,False,False,False,False,False,129.856,129.872,129.761,128.799
2022.06.03,00:00,129.798,129.849,129.73,129.835,True,False,False,False,False,True,False,False,False,False,False,False,129.839,129.864,129.778,128.825
2022.06.03,01:00,129.837,129.89,129.813,129.858,True,False,True,False,False,False,False,False,False,False,False,False,129.831,129.852,129.794,128.851
2022.06.03,02:00,129.847,129.881,129.799,129.815,False,False,False,False,True,False,False,False,False,False,False,False,129.813,129.843,129.81,128.878
2022.06.03,03:00,129.832,129.973,129.81,129.972,True,False,False,False,False,True,False,False,False,False,False,False,129.82,129.833,129.824,128.907
2022.06.03,04:00,129.93,130.053,129.832,129.873,False,False,False,False,True,False,False,False,False,False,False,False,129.855,129.831,129.839,128.937
2022.06.03,05:00,129.879,129.986,129.865,129.971,True,False,True,False,False,False,False,False,False,False,False,False,129.871,129.833,129.852,128.966
2022.06.03,06:00,129.97,130.091,129.969,130.068,True,False,False,False,True,False,False,False,False,False,False,False,129.898,129.837,129.863,128.996
2022.06.03,07:00,130.084,130.195,130.05,130.138,True,False,False,False,True,False,False,False,False,False,False,False,129.94,129.844,129.876,129.026
2022.06.03,08:00,130.141,130.189,130.09,130.136,False,False,True,False,False,False,False,False,False,False,False,False,130.004,129.857,129.889,129.056
2022.06.03,09:00,130.131,130.65,130.073,130.529,True,True,False,False,True,False,False,False,False,False,False,False,130.037,129.874,129.905,129.084
2022.06.03,10:00,130.491,130.584,130.391,130.494,True,False,True,False,False,False,False,False,True,False,False,False,130.168,129.907,129.927,129.116
2022.06.03,11:00,130.498,130.744,130.421,130.73,True,False,False,False,False,True,False,False,False,False,False,False,130.273,129.94,129.946,129.148
2022.06.03,12:00,130.707,130.979,130.683,130.972,True,False,False,False,False,True,False,False,False,False,False,False,130.405,129.972,129.975,129.182
2022.06.03,13:00,130.946,130.98,130.796,130.817,False,False,False,False,True,False,False,False,False,False,False,False,130.572,130.018,130.003,129.217
2022.06.03,14:00,130.809,130.888,130.802,130.887,True,False,False,False,False,True,False,False,False,False,False,False,130.708,130.056,130.021,129.248
2022.06.03,15:00,130.885,130.918,130.814,130.835,False,False,True,False,False,False,False,False,False,False,False,False,130.78,130.101,130.037,129.28
2022.06.03,16:00,130.835,130.879,130.81,130.853,True,False,True,False,False,False,False,False,False,False,False,False,130.848,130.14,130.05,129.312
2022.06.06,00:00,130.602,130.612,130.429,130.443,False,False,True,False,False,False,False,False,False,False,False,False,130.701,130.437,130.155,129.569
2022.06.06,01:00,130.492,130.672,130.429,130.659,True,False,False,False,False,True,False,False,False,False,False,False,130.625,130.463,130.164,129.596
2022.06.06,02:00,130.66,130.74,130.601,130.619,False,False,False,False,True,False,False,False,False,False,False,False,130.62,130.496,130.174,129.62
2022.06.06,03:00,130.621,130.695,130.466,130.528,False,False,True,False,False,False,False,False,False,False,False,False,130.583,130.526,130.185,129.645
2022.06.06,04:00,130.493,130.826,130.466,130.783,True,True,True,False,False,False,False,False,False,False,False,False,130.571,130.555,130.194,129.669
2022.06.06,05:00,130.768,130.825,130.663,130.761,False,False,False,False,False,True,False,False,False,False,False,False,130.606,130.587,130.209,129.696
2022.06.06,06:00,130.752,130.785,130.654,130.712,False,False,False,False,False,True,False,False,False,False,False,False,130.67,130.623,130.228,129.724
2022.06.06,07:00,130.705,130.754,130.614,130.629,False,False,False,False,True,False,False,False,False,False,False,False,130.681,130.652,130.245,129.752
2022.06.06,08:00,130.638,130.683,130.613,130.675,True,False,False,False,False,True,False,False,False,False,False,False,130.683,130.675,130.259,129.778
2022.06.06,09:00,130.652,130.865,130.651,130.792,True,False,False,False,True,False,False,False,False,False,False,False,130.712,130.696,130.277,129.808
2022.06.06,10:00,130.79,130.953,130.782,130.941,True,False,True,False,False,False,False,False,False,False,False,False,130.714,130.723,130.298,129.836
2022.06.06,11:00,130.945,131.446,130.933,131.352,True,True,False,False,True,False,False,False,False,False,False,False,130.75,130.739,130.323,129.866
2022.06.06,12:00,131.328,131.685,131.327,131.547,True,False,False,False,True,False,False,False,False,False,False,False,130.878,130.773,130.356,129.9
2022.06.06,13:00,131.555,131.681,131.501,131.677,True,False,False,False,False,True,False,False,False,False,False,False,131.061,130.806,130.389,129.933
2022.06.06,14:00,131.671,131.838,131.672,131.825,True,False,False,False,True,False,False,False,False,False,False,False,131.262,130.834,130.426,129.964
2022.06.06,15:00,131.831,132.01,131.796,131.988,True,False,True,False,False,False,False,False,False,False,False,False,131.468,130.875,130.465,129.995
2022.06.06,16:00,131.999,132.01,131.836,131.865,False,False,False,False,False,True,False,False,False,False,False,False,131.678,130.919,130.51,130.028
2022.06.06,17:00,131.846,131.905,131.843,131.867,True,False,False,False,True,False,True,False,False,False,False,False,131.78,130.96,130.55,130.062
2022.06.06,18:00,131.849,131.918,131.844,131.916,True,False,False,False,False,True,False,False,False,False,False,False,131.844,131.0,130.59,130.095
2022.06.06,19:00,131.9,132.035,131.888,131.926,True,False,False,False,True,False,False,False,False,False,False,False,131.892,131.043,130.631,130.128
2022.06.06,20:00,131.934,132.301,131.923,132.142,True,False,False,False,True,False,False,False,False,False,False,False,131.912,131.08,130.674,130.16
2022.06.06,21:00,132.173,132.337,132.09,132.256,True,False,True,False,False,False,False,False,False,False,False,False,131.943,131.133,130.719,130.195
2022.06.06,22:00,132.224,132.755,132.225,132.604,True,True,False,False,True,False,False,False,False,False,False,False,132.021,131.196,130.767,130.231
2022.06.06,23:00,132.609,132.703,132.52,132.563,False,False,False,False,True,False,False,False,False,False,False,False,132.169,131.268,130.82,130.27
2022.06.07,00:00,132.588,132.667,132.523,132.599,True,False,True,False,False,False,False,False,False,False,False,False,132.298,131.347,130.876,130.308
2022.06.07,01:00,132.603,132.95,132.577,132.901,True,True,False,False,True,False,False,False,False,False,False,False,132.433,131.427,130.932,130.346
2022.06.07,02:00,132.943,132.959,132.789,132.951,True,False,False,False,False,True,False,False,False,False,False,False,132.585,131.525,130.994,130.386
2022.06.07,03:00,132.891,132.997,132.58,132.753,False,False,False,False,False,True,False,False,False,False,False,False,132.724,131.617,131.056,130.425
2022.06.07,04:00,132.753,132.826,132.559,132.782,True,False,False,False,False,True,False,False,False,False,False,False,132.753,131.702,131.114,130.462
2022.06.07,05:00,132.771,132.814,132.544,132.748,False,False,False,False,False,True,False,False,False,False,False,False,132.797,131.792,131.174,130.499
2022.06.07,06:00,132.746,132.769,132.615,132.703,False,False,False,False,False,True,False,False,False,False,False,False,132.827,131.871,131.229,130.534
2022.06.07,07:00,132.675,132.856,132.649,132.845,True,False,False,False,False,True,False,False,False,False,False,False,132.787,131.949,131.286,130.569
2022.06.07,08:00,132.85,132.874,132.728,132.867,True,False,False,False,False,True,False,False,False,False,False,False,132.766,132.034,131.343,130.603
2022.06.07,09:00,132.859,132.895,132.555,132.772,False,False,False,False,False,True,False,False,False,False,False,False,132.789,132.123,131.399,130.638
2022.06.07,10:00,132.796,132.852,132.408,132.572,False,False,False,False,False,True,False,False,False,False,False,False,132.787,132.207,131.452,130.671
2022.06.07,11:00,132.552,132.684,132.315,132.477,False,False,True,False,False,False,False,False,False,False,False,False,132.752,132.278,131.501,130.703
2022.06.07,12:00,132.481,132.599,132.353,132.533,True,False,False,False,False,True,False,False,False,False,False,False,132.707,132.34,131.54,130.733
2022.06.07,13:00,132.536,132.651,132.509,132.586,True,False,False,False,True,False,False,False,False,False,False,False,132.644,132.387,131.58,130.763
2022.06.07,14:00,132.589,132.669,132.48,132.558,False,False,True,False,False,False,False,False,False,False,False,False,132.588,132.429,131.617,130.796
2022.06.07,15:00,132.535,132.57,132.474,132.561,True,False,False,False,False,True,False,False,False,False,False,False,132.545,132.464,131.649,130.826
2022.06.07,16:00,132.552,132.644,132.53,132.642,True,False,False,False,False,True,False,False,False,False,False,False,132.543,132.493,131.684,130.852
2022.06.07,17:00,132.636,132.672,132.534,132.553,False,False,False,False,True,False,False,False,False,False,False,False,132.576,132.52,131.719,130.878
2022.06.07,18:00,132.535,132.639,132.534,132.614,True,False,False,False,True,False,False,False,False,False,False,False,132.58,132.547,131.753,130.902
2022.06.07,19:00,132.631,132.707,132.596,132.683,True,False,True,False,False,False,False,False,False,False,False,False,132.586,132.577,131.789,130.927
2022.06.07,20:00,132.685,132.852,132.678,132.85,True,False,False,False,False,True,False,False,False,False,False,False,132.611,132.608,131.825,130.952
2022.06.07,21:00,132.82,133.114,132.717,133.069,True,False,False,False,False,True,False,False,False,False,False,False,132.668,132.645,131.862,130.979
2022.06.07,22:00,133.07,133.211,132.881,133.112,True,False,False,False,False,True,False,False,False,False,False,False,132.754,132.682,131.907,131.008
2022.06.07,23:00,133.129,133.132,132.926,132.99,False,False,False,False,False,True,False,False,False,False,False,False,132.866,132.716,131.956,131.038
2022.06.08,00:00,133.017,133.08,132.913,133.056,True,False,False,False,False,True,False,False,False,False,False,False,132.941,132.731,132.0,131.067
2022.06.08,01:00,133.053,133.297,133.032,133.238,True,False,False,False,True,False,False,False,False,False,False,False,133.015,132.751,132.049,131.096
2022.06.08,02:00,133.248,133.261,133.13,133.235,False,False,False,False,False,True,False,False,False,False,False,False,133.093,132.777,132.102,131.128
2022.06.08,03:00,133.198,133.386,132.937,133.242,True,False,False,False,False,True,False,False,False,False,False,False,133.126,132.79,132.158,131.161
2022.06.08,04:00,133.303,133.635,133.232,133.621,True,True,False,False,False,True,False,False,False,False,False,False,133.152,132.802,132.209,131.192
2022.06.08,05:00,133.578,133.865,133.558,133.8,True,False,False,False,True,False,False,False,False,False,False,False,133.278,132.836,132.269,131.227
2022.06.08,06:00,133.835,133.836,133.674,133.773,False,False,False,False,False,True,False,True,False,False,False,False,133.427,132.877,132.335,131.264
2022.06.08,07:00,133.779,134.13,133.744,133.95,True,False,False,False,True,False,False,False,False,False,False,False,133.534,132.918,132.394,131.302
2022.06.08,08:00,134.003,134.104,133.809,133.925,False,False,True,False,False,False,False,False,False,False,False,False,133.677,132.968,132.458,131.343
2022.06.08,09:00,133.982,134.475,133.905,134.3,True,True,False,False,True,False,False,False,False,False,False,False,133.814,133.011,132.523,131.384
2022.06.08,10:00,134.289,134.349,134.007,134.186,False,False,False,False,False,True,False,False,False,False,False,False,133.95,133.068,132.596,131.428
2022.06.08,11:00,134.087,134.196,133.601,133.842,False,False,False,False,False,True,False,False,False,False,False,False,134.027,133.125,132.666,131.471
2022.06.08,12:00,133.839,134.073,133.727,134.061,True,False,False,False,False,True,False,False,False,False,False,False,134.041,133.176,132.727,131.513
2022.06.08,13:00,134.05,134.15,133.878,134.026,False,False,True,False,False,False,False,False,False,False,False,False,134.063,133.239,132.79,131.556
2022.06.08,14:00,134.052,134.122,133.951,134.108,True,False,False,False,False,True,False,False,False,False,False,False,134.083,133.299,132.843,131.6
2022.06.08,15:00,134.098,134.21,134.08,134.157,True,False,False,False,True,False,False,False,False,False,False,False,134.045,133.36,132.894,131.642
2022.06.08,16:00,134.173,134.283,134.102,134.249,True,False,False,False,False,True,False,False,False,False,False,False,134.039,133.424,132.944,131.685
2022.06.08,17:00,134.253,134.3,134.207,134.215,False,False,False,False,True,False,False,False,False,False,False,False,134.12,133.491,132.992,131.729
2022.06.08,18:00,134.208,134.26,133.96,134.215,True,False,False,False,False,True,False,False,False,False,False,False,134.151,133.554,133.037,131.773
2022.06.08,19:00,134.215,134.407,134.197,134.362,True,False,False,False,True,False,False,False,False,False,False,False,134.189,133.621,133.084,131.817
2022.06.08,20:00,134.389,134.53,134.349,134.435,True,False,False,False,True,False,False,False,False,False,False,False,134.24,133.691,133.134,131.862
2022.06.08,21:00,134.454,134.555,134.248,134.269,False,False,False,False,True,False,False,False,False,False,False,False,134.295,133.761,133.184,131.908
2022.06.08,22:00,134.272,134.364,134.119,134.336,True,False,False,False,False,True,False,False,False,False,False,False,134.299,133.817,133.231,131.953
2022.06.08,23:00,134.351,134.463,134.192,134.28,False,False,True,False,False,False,False,False,False,False,False,False,134.323,133.868,133.275,131.997
2022.06.09,00:00,134.271,134.311,133.823,133.938,False,True,False,False,False,True,False,False,False,False,False,False,134.336,133.915,133.315,132.041
2022.06.09,01:00,133.945,134.202,133.929,134.169,True,False,False,False,True,False,False,False,False,False,False,False,134.252,133.953,133.342,132.081
2022.06.09,02:00,134.174,134.175,133.641,133.786,False,True,False,False,False,True,False,False,False,False,False,False,134.198,133.997,133.374,132.125
2022.06.09,03:00,133.824,133.96,133.763,133.842,True,False,False,False,True,False,False,False,False,False,False,False,134.102,134.019,133.398,132.165
2022.06.09,04:00,133.87,133.881,133.4,133.45,False,True,False,False,False,True,False,False,False,False,False,False,134.003,134.043,133.417,132.205
2022.06.09,05:00,133.475,133.766,133.381,133.694,True,False,True,False,False,False,False,False,False,False,False,False,133.837,134.052,133.427,132.242
2022.06.09,06:00,133.641,133.7,133.437,133.501,False,False,True,False,False,False,False,False,False,False,False,False,133.788,134.055,133.446,132.28
2022.06.09,07:00,133.466,133.505,133.182,133.299,False,False,False,False,False,True,False,False,False,False,False,False,133.655,134.043,133.46,132.317
2022.06.09,08:00,133.31,133.792,133.287,133.757,True,True,True,False,False,False,False,False,False,False,False,False,133.557,134.024,133.471,132.35
2022.06.09,09:00,133.708,134.02,133.624,133.708,True,False,False,False,True,False,False,False,False,False,True,False,133.54,134.016,133.492,132.389
2022.06.09,10:00,133.783,134.101,133.6,133.72,False,False,False,False,True,False,False,False,False,False,False,False,133.592,134.007,133.509,132.426
2022.06.09,11:00,133.701,134.312,133.681,134.294,True,True,True,False,False,False,False,False,False,False,False,False,133.597,133.984,133.526,132.463
2022.06.09,12:00,134.299,134.312,133.935,134.089,False,False,False,False,False,True,False,False,False,False,False,False,133.756,133.989,133.557,132.504
2022.06.09,13:00,134.066,134.186,134.032,134.146,True,False,True,False,False,False,False,False,False,False,False,False,133.914,133.998,133.587,132.544
2022.06.09,14:00,134.153,134.165,134.032,134.113,False,False,False,False,False,True,False,False,False,False,False,False,133.991,134.002,133.62,132.58
2022.06.09,15:00,134.128,134.306,134.107,134.279,True,False,True,False,False,False,False,False,False,False,False,False,134.072,134.005,133.652,132.616
2022.06.09,16:00,134.281,134.443,134.259,134.438,True,False,False,False,False,True,False,False,False,False,False,False,134.184,134.012,133.686,132.652
2022.06.09,17:00,134.429,134.445,134.274,134.326,False,False,False,False,False,True,False,False,False,False,False,False,134.213,134.023,133.724,132.686
2022.06.09,18:00,134.298,134.402,134.274,134.387,True,False,False,False,False,True,False,False,False,False,False,False,134.26,134.026,133.759,132.721
2022.06.09,19:00,134.393,134.464,134.368,134.455,True,False,False,False,False,True,False,False,False,False,False,False,134.309,134.033,133.794,132.756
2022.06.09,20:00,134.446,134.474,134.321,134.356,False,False,True,False,False,False,False,False,False,False,False,False,134.377,134.043,133.832,132.793
2022.06.09,21:00,134.391,134.392,133.962,134.031,False,True,False,False,False,True,False,False,False,False,False,False,134.392,134.043,133.867,132.828
2022.06.09,22:00,134.004,134.281,133.954,134.172,True,False,False,False,True,False,False,False,False,False,False,False,134.311,134.027,133.894,132.859
2022.06.09,23:00,134.165,134.217,133.914,134.046,False,False,False,False,False,True,False,False,False,False,False,False,134.28,134.023,133.92,132.891
2022.06.10,00:00,134.071,134.146,134.004,134.076,True,False,True,False,False,False,False,False,False,False,False,False,134.212,134.011,133.94,132.924
2022.06.10,01:00,134.092,134.221,134.012,134.204,True,False,False,False,False,True,False,False,False,False,False,False,134.136,134.003,133.959,132.957
2022.06.10,02:00,134.206,134.211,133.634,133.661,False,True,False,False,False,True,False,False,False,False,False,False,134.106,134.014,133.983,132.991
2022.06.10,03:00,133.721,133.974,133.634,133.822,True,False,False,False,True,False,False,False,False,False,False,False,134.032,133.993,133.995,133.022
2022.06.10,04:00,133.849,133.909,133.362,133.631,False,False,False,False,False,True,False,False,False,False,False,False,133.962,133.995,134.007,133.054
2022.06.10,05:00,133.609,133.864,133.583,133.837,True,False,True,False,False,False,False,False,False,False,False,False,133.879,133.986,134.015,133.086
2022.06.10,06:00,133.857,134.004,133.734,133.861,True,False,True,False,False,False,False,False,True,False,False,False,133.831,134.002,134.027,133.118
2022.06.10,07:00,133.828,133.879,133.71,133.79,False,False,True,False,False,False,False,False,False,False,False,False,133.762,134.008,134.032,133.15
